"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Mesoderm Formation (GO:0001707)","1/20",0.257207790705715,0.44183441300413,0,0,3.52416756176155,4.78536491934412,"EOMES"
"Myoblast Differentiation (GO:0045445)","1/20",0.257207790705715,0.44183441300413,0,0,3.52416756176155,4.78536491934412,"SDC1"
"Negative Regulation Of miRNA Transcription (GO:1902894)","1/20",0.257207790705715,0.44183441300413,0,0,3.52416756176155,4.78536491934412,"TGFB1"
"Negative Regulation Of Phosphate Metabolic Process (GO:0045936)","1/20",0.257207790705715,0.44183441300413,0,0,3.52416756176155,4.78536491934412,"INHBA"
"Negative Regulation Of Reproductive Process (GO:2000242)","1/20",0.257207790705715,0.44183441300413,0,0,3.52416756176155,4.78536491934412,"SULF1"
"Negative Regulation Of Viral Life Cycle (GO:1903901)","1/20",0.257207790705715,0.44183441300413,0,0,3.52416756176155,4.78536491934412,"LRRC15"
"Receptor Metabolic Process (GO:0043112)","1/20",0.257207790705715,0.44183441300413,0,0,3.52416756176155,4.78536491934412,"TGFB1"
"Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)","4/175",0.258823891991072,0.444134031165817,0,0,1.5702256787444,2.12232865060712,"SLC20A1;UBD;F2R;CARD11"
"Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)","2/67",0.259862061045212,0.445438072519684,0,0,2.06248359149383,2.77941180440819,"F2R;LAPTM5"
"Cell-Cell Junction Organization (GO:0045216)","2/68",0.265337801951891,0.451945323853193,0,0,2.03113041679595,2.69480540927886,"TGFB1;F2R"
"Intermediate Filament Organization (GO:0045109)","2/68",0.265337801951891,0.451945323853193,0,0,2.03113041679595,2.69480540927886,"KRT81;KRT80"
"Regulation Of Histone Deacetylation (GO:0031063)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"FOXP3"
"Regulation Of Lipid Storage (GO:0010883)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"LCP1"
"Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"LY86"
"Skin Epidermis Development (GO:0098773)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"UGCG"
"Lipid Catabolic Process (GO:0016042)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"LCP1"
"Modulation By Host Of Viral Genome Replication (GO:0044827)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"IFI27"
"Negative Regulation Of miRNA Metabolic Process (GO:2000629)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"TGFB1"
"Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"PYDC1"
"Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"TNFSF13B"
"Positive Regulation Of T Cell Cytokine Production (GO:0002726)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"RSAD2"
"Positive Regulation Of Blood Coagulation (GO:0030194)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"F2R"
"Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"RAC2"
"Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"PMAIP1"
"Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679)","1/21",0.268174926708641,0.451945323853193,0,0,3.34778911564626,4.40607814948526,"TGFB1"
"Regulation Of Protein Catabolic Process (GO:0042176)","3/122",0.268659705871199,0.452286213564448,0,0,1.69097502014504,2.22246492917647,"EEF1A2;EZR;TNFSF13B"
"Phospholipid Metabolic Process (GO:0006644)","2/69",0.27081357572564,0.454955440437302,0,0,2.00071315776068,2.61358083008023,"LCP1;PLAAT4"
"Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)","2/69",0.27081357572564,0.454955440437302,0,0,2.00071315776068,2.61358083008023,"F2R;FN1"
"Positive Regulation Of Protein Transport (GO:0051222)","2/70",0.27628819402864,0.458100577334293,0,0,1.97119052399117,2.53556361409617,"TGFB1;EZR"
"Protein K48-linked Ubiquitination (GO:0070936)","2/70",0.27628819402864,0.458100577334293,0,0,1.97119052399117,2.53556361409617,"DTX3L;IFI27"
"Regulation Of Actin Filament-Based Process (GO:0032970)","2/70",0.27628819402864,0.458100577334293,0,0,1.97119052399117,2.53556361409617,"ABRACL;EZR"
"Negative Regulation Of Growth (GO:0045926)","3/124",0.276650446108836,0.458100577334293,0,0,1.6628552020831,2.1367697612831,"SFRP2;TGFB1;INHBA"
"Positive Regulation Of Defense Response (GO:0031349)","3/124",0.276650446108836,0.458100577334293,0,0,1.6628552020831,2.1367697612831,"CCN4;TLR7;LCP1"
"Positive Regulation Of Gene Expression (GO:0010628)","9/480",0.278968546811412,0.458100577334293,0,0,1.28506525321812,1.64058657299016,"ADAM19;TGFB1;LAMP3;LEF1;FN1;SOX11;PTPN22;INHBA;EZR"
"Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"PLPP4"
"Fc-epsilon Receptor Signaling Pathway (GO:0038095)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"LILRA4"
"Regulation Of Histone Acetylation (GO:0035065)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"FOXP3"
"Regulation Of Protein Export From Nucleus (GO:0046825)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"IFI27"
"Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"LCP1"
"Vesicle Transport Along Microtubule (GO:0047496)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"BICDL1"
"Mammary Gland Development (GO:0030879)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"WNT7B"
"Membrane Protein Ectodomain Proteolysis (GO:0006509)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"ADAM19"
"Modulation By Host Of Viral Process (GO:0044788)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"IFI27"
"Natural Killer Cell Activation Involved In Immune Response (GO:0002323)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"FCGR3A"
"Negative Regulation Of Cell Development (GO:0010721)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"CCL11"
"Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"IFI6"
"Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"IFI6"
"Positive Regulation Of Protein Autophosphorylation (GO:0031954)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"RAP2C"
"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"CACNG4"
"Postreplication Repair (GO:0006301)","1/22",0.278980676390341,0.458100577334293,0,0,3.18820861678005,4.07010780111456,"TNFSF13B"
"Negative Regulation Of Cell Growth (GO:0030308)","3/125",0.280654845510936,0.460377466867836,0,0,1.6491410285201,2.09544752485437,"SFRP2;TGFB1;INHBA"
"Kidney Development (GO:0001822)","2/71",0.281760503368738,0.460774837480438,0,0,1.94252361873671,2.46059048699881,"SULF1;SULF2"
"Myeloid Leukocyte Differentiation (GO:0002573)","2/71",0.281760503368738,0.460774837480438,0,0,1.94252361873671,2.46059048699881,"UBD;CAMK4"
"Negative Regulation Of Protein Binding (GO:0032091)","2/71",0.281760503368738,0.460774837480438,0,0,1.94252361873671,2.46059048699881,"ITGA4;IFIT1"
"Cellular Response To Hypoxia (GO:0071456)","2/72",0.287229384289216,0.465555700903827,0,0,1.91467576791809,2.38850849558344,"TGFB1;PMAIP1"
"Plasma Membrane Organization (GO:0007009)","2/72",0.287229384289216,0.465555700903827,0,0,1.91467576791809,2.38850849558344,"UGCG;CXCR4"
"Cell-Cell Signaling By Wnt (GO:0198738)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"WNT7B"
"Cellular Response To Interleukin-6 (GO:0071354)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"SELPLG"
"Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"PTPN22"
"Response To BMP (GO:0071772)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"RUNX2"
"Translesion Synthesis (GO:0019985)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"TNFSF13B"
"Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"HS6ST3"
"Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"CD19"
"Lymphocyte Activation Involved In Immune Response (GO:0002285)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"LCP1"
"Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"GPRC5A"
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"ITGA4"
"Positive Regulation Of Lamellipodium Assembly (GO:0010592)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"RAC2"
"Positive Regulation Of Neutrophil Migration (GO:1902624)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"RAC2"
"Positive Regulation Of Oxidoreductase Activity (GO:0051353)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"PPM1J"
"Potassium Ion Homeostasis (GO:0055075)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"ATP1A3"
"Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)","1/23",0.289627406683455,0.465555700903827,0,0,3.04313543599258,3.77093166611824,"SEMA7A"
"Cellular Response To Decreased Oxygen Levels (GO:0036294)","2/73",0.292693750631457,0.470012732959843,0,0,1.8876123636014,2.31917422658675,"TGFB1;PMAIP1"
"Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"LAPTM5"
"Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"PMAIP1"
"Acylglycerol Catabolic Process (GO:0046464)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"LCP1"
"Acylglycerol Homeostasis (GO:0055090)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"LCP1"
"Regulation Of Neuroblast Proliferation (GO:1902692)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"VCAN"
"Regulation Of Supramolecular Fiber Organization (GO:1902903)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"AEBP1"
"Regulation Of Viral Life Cycle (GO:1903900)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"LAMP3"
"Gliogenesis (GO:0042063)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"VCAN"
"Iron Ion Transport (GO:0006826)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"SLC40A1"
"Negative Regulation Of Ossification (GO:0030279)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"CCR1"
"Neuromuscular Junction Development (GO:0007528)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"F2R"
"Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"TNFSF13B"
"Positive Regulation Of Interleukin-17 Production (GO:0032740)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"TGFB1"
"Positive Regulation Of Lipid Metabolic Process (GO:0045834)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"EEF1A2"
"Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"TGFB1"
"Protein Kinase B Signaling (GO:0043491)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"TGFB1"
"Regulation Of AMPA Receptor Activity (GO:2000311)","1/24",0.300117449822913,0.473854080045842,0,0,2.91067731440402,3.5032370232646,"CACNG4"
"Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)","3/130",0.300746513116489,0.474379475368965,0,0,1.58380972926329,1.90292762084181,"TGFB1;INHBA;RUNX2"
"Axonogenesis (GO:0007409)","4/188",0.301422838981906,0.474978312214599,0,0,1.45831465710444,1.74887104757278,"CYFIP2;SEMA7A;TUBB3;PTPRO"
"Negative Regulation Of Phosphorylation (GO:0042326)","2/75",0.303604757154486,0.477459577084408,0,0,1.83570994436393,2.18821868969299,"TGFB1;INHBA"
"Plasma Membrane Bounded Cell Projection Organization (GO:0120036)","3/132",0.308806367116061,0.477459577084408,0,0,1.55909525326537,1.83200059938109,"CNTNAP2;GPRIN1;BICDL1"
"Positive Regulation Of Protein Secretion (GO:0050714)","2/76",0.309049385021396,0.477459577084408,0,0,1.81081081081081,2.12635218692389,"TGFB1;EZR"
"ATP Biosynthetic Process (GO:0006754)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"TGFB1"
"Regulation Of Chondrocyte Differentiation (GO:0032330)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"NKX3-2"
"Regulation Of Hippo Signaling (GO:0035330)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"SOX11"
"Regulation Of Neutrophil Chemotaxis (GO:0090022)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"RAC2"
"Cellular Response To Steroid Hormone Stimulus (GO:0071383)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"ATP1A3"
"Response To dsRNA (GO:0043331)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"PMAIP1"
"Sodium Ion Homeostasis (GO:0055078)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"ATP1A3"
"Sterol Transport (GO:0015918)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"MSR1"
"Ventricular Cardiac Muscle Tissue Development (GO:0003229)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"TGFB1"
"Wound Healing, Spreading Of Cells (GO:0044319)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"LCP1"
"Lamellipodium Assembly (GO:0030032)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"PTPRO"
"Metanephros Development (GO:0001656)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"WNT7B"
"Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"SFRP2"
"Negative Regulation Of Protein Transport (GO:0051224)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"RSAD2"
"Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"LAMP3"
"Negative Regulation Of Signaling Receptor Activity (GO:2000272)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"GPRC5A"
"Phosphatidylethanolamine Metabolic Process (GO:0046337)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"PLAAT4"
"Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"PMAIP1"
"Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"TGFB1"
"Regulation Of Biomineral Tissue Development (GO:0070167)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"TGFB1"
"Regulation Of Cell Cycle Phase Transition (GO:1901987)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"UBD"
"Regulation Of Cell Size (GO:0008361)","1/25",0.310453104150449,0.477459577084408,0,0,2.78925736961451,3.26265688693519,"EZR"
"Embryonic Organ Development (GO:0048568)","2/77",0.314485472348255,0.48180980021967,0,0,1.78657565415245,2.06674179735125,"TGFB1;WNT7B"
"Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)","2/77",0.314485472348255,0.48180980021967,0,0,1.78657565415245,2.06674179735125,"CCL11;ITGA4"
"Positive Regulation Of Response To Stimulus (GO:0048584)","2/77",0.314485472348255,0.48180980021967,0,0,1.78657565415245,2.06674179735125,"RSAD2;CD80"
"Positive Regulation Of Synaptic Transmission (GO:0050806)","2/77",0.314485472348255,0.48180980021967,0,0,1.78657565415245,2.06674179735125,"SLC24A2;CACNG4"
"Regulation Of Innate Immune Response (GO:0045088)","2/78",0.319912088747262,0.486116715164351,0,0,1.76297826477456,2.00928227202738,"PTPN22;PARP9"
"Negative Regulation Of Protein Modification Process (GO:0031400)","2/78",0.319912088747262,0.486116715164351,0,0,1.76297826477456,2.00928227202738,"TGFB1;FOXP3"
"Proteolysis Involved In Protein Catabolic Process (GO:0051603)","2/78",0.319912088747262,0.486116715164351,0,0,1.76297826477456,2.00928227202738,"PMAIP1;ISG15"
"Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)","1/26",0.320636634112151,0.486116715164351,0,0,2.67755102040816,3.04557178105507,"GPRC5A"
